file,classDescription,classCode
1722.jpg,Defect_Color,3
1723.jpg,Defect_Color,3
1724.jpg,Defect_Color,3
1725.jpg,Defect_Color,3
1726.jpg,Defect_Color,3
1727.jpg,Defect_Color,3
1728.jpg,Defect_Color,3
1729.jpg,Defect_Color,3
1730.jpg,Defect_Color,3
1731.jpg,Defect_Color,3
1732.jpg,Defect_Color,3
1733.jpg,Defect_Color,3
1734.jpg,Defect_Color,3
1735.jpg,Defect_Color,3
1736.jpg,Defect_Color,3
1737.jpg,Defect_Color,3
1738.jpg,Defect_Color,3
1739.jpg,Defect_Color,3
1740.jpg,Defect_Color,3
1741.jpg,Defect_Color,3
1742.jpg,Defect_Color,3
1743.jpg,Defect_Color,3
1744.jpg,Defect_Color,3
1745.jpg,Defect_Color,3
1746.jpg,Defect_Color,3
1747.jpg,Defect_Color,3
1748.jpg,Defect_No,0
1749.jpg,Defect_No,0
1750.jpg,Defect_No,0
1751.jpg,Defect_No,0
1752.jpg,Defect_No,0
1753.jpg,Defect_No,0
1754.jpg,Defect_No,0
1755.jpg,Defect_No,0
1756.jpg,Defect_No,0
1757.jpg,Defect_No,0
1758.jpg,Defect_No,0
1759.jpg,Defect_No,0
1760.jpg,Defect_No,0
1761.jpg,Defect_No,0
1762.jpg,Defect_No,0
1763.jpg,Defect_No,0
1764.jpg,Defect_No,0
1765.jpg,Defect_No,0
1766.jpg,Defect_No,0
1767.jpg,Defect_No,0
1768.jpg,Defect_No,0
1769.jpg,Defect_No,0
1770.jpg,Defect_No,0
1771.jpg,Defect_No,0
1772.jpg,Defect_No,0
1773.jpg,Defect_No,0
1774.jpg,Defect_No,0
1775.jpg,Defect_No,0
1776.jpg,Defect_No,0
1777.jpg,Defect_No,0
1778.jpg,Defect_No,0
1779.jpg,Defect_No,0
1780.jpg,Defect_No,0
1781.jpg,Defect_No,0
1782.jpg,Defect_No,0
1783.jpg,Defect_No,0
1784.jpg,Defect_No,0
1785.jpg,Defect_No,0
1786.jpg,Defect_No,0
1787.jpg,Defect_No,0
1788.jpg,Defect_No,0
1789.jpg,Defect_No,0
1790.jpg,Defect_No,0
1791.jpg,Defect_No,0
1792.jpg,Defect_No,0
1793.jpg,Defect_No,0
1794.jpg,Defect_No,0
1795.jpg,Defect_No,0
1796.jpg,Defect_No,0
1797.jpg,Defect_No,0
1798.jpg,Defect_No,0
1799.jpg,Defect_No,0
1800.jpg,Defect_No,0
1801.jpg,Defect_No,0
1802.jpg,Defect_No,0
1803.jpg,Defect_No,0
1804.jpg,Defect_No,0
1805.jpg,Defect_No,0
1806.jpg,Defect_No,0
1807.jpg,Defect_No,0
1808.jpg,Defect_No,0
1809.jpg,Defect_No,0
1810.jpg,Defect_No,0
1811.jpg,Defect_No,0
1812.jpg,Defect_No,0
1813.jpg,Defect_No,0
1814.jpg,Defect_No,0
1815.jpg,Defect_No,0
1816.jpg,Defect_No,0
1817.jpg,Defect_No,0
1818.jpg,Defect_No,0
1819.jpg,Defect_No,0
1820.jpg,Defect_No,0
1821.jpg,Defect_No,0
1822.jpg,Defect_No,0
1823.jpg,Defect_No,0
1824.jpg,Defect_No,0
1825.jpg,Defect_No,0
1826.jpg,Defect_No,0
1827.jpg,Defect_No,0
1828.jpg,Defect_No,0
1829.jpg,Defect_No,0
1830.jpg,Defect_No,0
1831.jpg,Defect_No,0
1832.jpg,Defect_No,0
1833.jpg,Defect_No,0
1834.jpg,Defect_No,0
1835.jpg,Defect_No,0
1836.jpg,Defect_No,0
1837.jpg,Defect_No,0
1838.jpg,Defect_No,0
1839.jpg,Defect_No,0
1840.jpg,Defect_No,0
1841.jpg,Defect_No,0
1842.jpg,Defect_No,0
1843.jpg,Defect_No,0
1844.jpg,Defect_No,0
1845.jpg,Defect_No,0
1846.jpg,Defect_No,0
1847.jpg,Defect_No,0
1848.jpg,Defect_No,0
1849.jpg,Defect_No,0
1850.jpg,Defect_No,0
1851.jpg,Defect_No,0
1852.jpg,Defect_No,0
1853.jpg,Defect_No,0
1854.jpg,Defect_No,0
1855.jpg,Defect_No,0
1856.jpg,Defect_No,0
1857.jpg,Defect_No,0
1858.jpg,Defect_No,0
1859.jpg,Defect_No,0
1860.jpg,Defect_No,0
1861.jpg,Defect_No,0
1862.jpg,Defect_No,0
1863.jpg,Defect_No,0
1864.jpg,Defect_No,0
1865.jpg,Defect_No,0
1866.jpg,Defect_No,0
1867.jpg,Defect_No,0
1868.jpg,Defect_No,0
1869.jpg,Defect_No,0
1870.jpg,Defect_No,0
1871.jpg,Defect_No,0
1872.jpg,Defect_No,0
1873.jpg,Defect_No,0
1874.jpg,Defect_No,0
1875.jpg,Defect_No,0
1876.jpg,Defect_No,0
1877.jpg,Defect_No,0
1878.jpg,Defect_No,0
1879.jpg,Defect_No,0
1880.jpg,Defect_No,0
1881.jpg,Defect_No,0
1882.jpg,Defect_No,0
1883.jpg,Defect_No,0
1884.jpg,Defect_No,0
1885.jpg,Defect_No,0
1886.jpg,Defect_No,0
1887.jpg,Defect_No,0
1888.jpg,Defect_No,0
1889.jpg,Defect_No,0
1890.jpg,Defect_No,0
1891.jpg,Defect_No,0
1892.jpg,Defect_No,0
1893.jpg,Defect_No,0
1894.jpg,Defect_No,0
1895.jpg,Defect_No,0
1896.jpg,Defect_No,0
1897.jpg,Defect_No,0
1898.jpg,Defect_No,0
1899.jpg,Defect_No,0
1900.jpg,Defect_No,0
1901.jpg,Defect_No,0
1902.jpg,Defect_No,0
1903.jpg,Defect_No,0
1904.jpg,Defect_No,0
1905.jpg,Defect_No,0
1906.jpg,Defect_No,0
1907.jpg,Defect_No,0
1908.jpg,Defect_No,0
1909.jpg,Defect_No,0
1910.jpg,Defect_No,0
1911.jpg,Defect_No,0
1912.jpg,Defect_No,0
1913.jpg,Defect_No,0
1914.jpg,Defect_No,0
1915.jpg,Defect_No,0
1916.jpg,Defect_No,0
1917.jpg,Defect_No,0
1918.jpg,Defect_No,0
1919.jpg,Defect_No,0
1920.jpg,Defect_No,0
1921.jpg,Defect_No,0
1922.jpg,Defect_No,0
1923.jpg,Defect_No,0
1924.jpg,Defect_No,0
1925.jpg,Defect_No,0
1926.jpg,Defect_No,0
1927.jpg,Defect_No,0
1928.jpg,Defect_No,0
1929.jpg,Defect_No,0
1930.jpg,Defect_No,0
1931.jpg,Defect_No,0
1932.jpg,Defect_No,0
1933.jpg,Defect_No,0
1934.jpg,Defect_No,0
1935.jpg,Defect_No,0
1936.jpg,Defect_No,0
1937.jpg,Defect_No,0
1938.jpg,Defect_No,0
1939.jpg,Defect_No,0
1940.jpg,Defect_No,0
1941.jpg,Defect_No,0
1942.jpg,Defect_No,0
1943.jpg,Defect_No,0
1944.jpg,Defect_No,0
1945.jpg,Defect_No,0
1946.jpg,Defect_No,0
1947.jpg,Defect_No,0
1948.jpg,Defect_No,0
1949.jpg,Defect_No,0
1950.jpg,Defect_No,0
1951.jpg,Defect_No,0
1952.jpg,Defect_No,0
1953.jpg,Defect_No,0
1954.jpg,Defect_No,0
1955.jpg,Defect_No,0
1956.jpg,Defect_No,0
1957.jpg,Defect_No,0
1958.jpg,Defect_No,0
1959.jpg,Defect_No,0
1960.jpg,Defect_No,0
1961.jpg,Defect_No,0
1962.jpg,Defect_No,0
1963.jpg,Defect_No,0
1964.jpg,Defect_No,0
1965.jpg,Defect_No,0
1966.jpg,Defect_No,0
1967.jpg,Defect_No,0
1968.jpg,Defect_No,0
1969.jpg,Defect_No,0
1970.jpg,Defect_No,0
1971.jpg,Defect_No,0
1972.jpg,Defect_No,0
1973.jpg,Defect_No,0
1974.jpg,Defect_No,0
1975.jpg,Defect_No,0
1976.jpg,Defect_No,0
1977.jpg,Defect_No,0
1978.jpg,Defect_No,0
1979.jpg,Defect_No,0
1980.jpg,Defect_No,0
1981.jpg,Defect_No,0
1982.jpg,Defect_No,0
1983.jpg,Defect_No,0
1984.jpg,Defect_No,0
1985.jpg,Defect_No,0
1986.jpg,Defect_No,0
1987.jpg,Defect_No,0
1988.jpg,Defect_No,0
1989.jpg,Defect_No,0
1990.jpg,Defect_No,0
1991.jpg,Defect_No,0
1992.jpg,Defect_No,0
1993.jpg,Defect_No,0
1994.jpg,Defect_No,0
1995.jpg,Defect_No,0
1996.jpg,Defect_No,0
1997.jpg,Defect_No,0
1998.jpg,Defect_No,0
1999.jpg,Defect_No,0
2000.jpg,Defect_No,0
2001.jpg,Defect_No,0
2002.jpg,Defect_No,0
2003.jpg,Defect_No,0
2004.jpg,Defect_No,0
2005.jpg,Defect_No,0
2006.jpg,Defect_No,0
2007.jpg,Defect_No,0
2008.jpg,Defect_No,0
2009.jpg,Defect_No,0
2010.jpg,Defect_No,0
2011.jpg,Defect_No,0
2012.jpg,Defect_No,0
2013.jpg,Defect_No,0
2014.jpg,Defect_No,0
2015.jpg,Defect_No,0
2016.jpg,Defect_No,0
2017.jpg,Defect_No,0
2018.jpg,Defect_No,0
2019.jpg,Defect_No,0
2020.jpg,Defect_No,0
2021.jpg,Defect_No,0
2022.jpg,Defect_No,0
2023.jpg,Defect_No,0
2024.jpg,Defect_No,0
2025.jpg,Defect_No,0
2026.jpg,Defect_No,0
2027.jpg,Defect_No,0
2028.jpg,Defect_No,0
2029.jpg,Defect_No,0
2030.jpg,Defect_No,0
2031.jpg,Defect_No,0
2032.jpg,Defect_No,0
2033.jpg,Defect_No,0
2034.jpg,Defect_No,0
2035.jpg,Defect_No,0
2036.jpg,Defect_No,0
2037.jpg,Defect_No,0
2038.jpg,Defect_No,0
2039.jpg,Defect_No,0
2040.jpg,Defect_No,0
2041.jpg,Defect_No,0
2042.jpg,Defect_No,0
2043.jpg,Defect_No,0
2044.jpg,Defect_No,0
2045.jpg,Defect_No,0
2046.jpg,Defect_No,0
2047.jpg,Defect_No,0
2048.jpg,Defect_No,0
2049.jpg,Defect_No,0
2050.jpg,Defect_No,0
2051.jpg,Defect_No,0
2052.jpg,Defect_No,0
2053.jpg,Defect_No,0
2054.jpg,Defect_No,0
2055.jpg,Defect_No,0
2056.jpg,Defect_No,0
2057.jpg,Defect_No,0
2058.jpg,Defect_No,0
2059.jpg,Defect_No,0
2060.jpg,Defect_No,0
2061.jpg,Defect_No,0
2062.jpg,Defect_No,0
2063.jpg,Defect_No,0
2064.jpg,Defect_No,0
2065.jpg,Defect_No,0
2066.jpg,Defect_No,0
2067.jpg,Defect_No,0
2068.jpg,Defect_No,0
2069.jpg,Defect_No,0
2070.jpg,Defect_No,0
2071.jpg,Defect_No,0
2072.jpg,Defect_No,0
2073.jpg,Defect_No,0
2074.jpg,Defect_No,0
2075.jpg,Defect_No,0
2076.jpg,Defect_No,0
2077.jpg,Defect_No,0
2078.jpg,Defect_No,0
2079.jpg,Defect_No,0
2080.jpg,Defect_No,0
2081.jpg,Defect_No,0
2082.jpg,Defect_No,0
2083.jpg,Defect_No,0
2084.jpg,Defect_No,0
2085.jpg,Defect_No,0
2086.jpg,Defect_No,0
2087.jpg,Defect_No,0
2088.jpg,Defect_No,0
2089.jpg,Defect_No,0
2090.jpg,Defect_No,0
2091.jpg,Defect_No,0
2092.jpg,Defect_No,0
2093.jpg,Defect_No,0
2094.jpg,Defect_No,0
2095.jpg,Defect_No,0
2096.jpg,Defect_No,0
2097.jpg,Defect_No,0
2098.jpg,Defect_No,0
2099.jpg,Defect_No,0
2100.jpg,Defect_No,0
2101.jpg,Defect_No,0
2102.jpg,Defect_No,0
2103.jpg,Defect_No,0
2104.jpg,Defect_No,0
2105.jpg,Defect_No,0
2106.jpg,Defect_No,0
2107.jpg,Defect_No,0
2108.jpg,Defect_No,0
2109.jpg,Defect_No,0
2110.jpg,Defect_No,0
2111.jpg,Defect_No,0
2112.jpg,Defect_No,0
2113.jpg,Defect_No,0
2114.jpg,Defect_No,0
2115.jpg,Defect_No,0
2116.jpg,Defect_No,0
2117.jpg,Defect_No,0
2118.jpg,Defect_No,0
2119.jpg,Defect_No,0
2120.jpg,Defect_No,0
2121.jpg,Defect_No,0
2122.jpg,Defect_No,0
2123.jpg,Defect_No,0
2124.jpg,Defect_No,0
2125.jpg,Defect_No,0
2126.jpg,Defect_No,0
2127.jpg,Defect_No,0
2128.jpg,Defect_No,0
2129.jpg,Defect_No,0
2130.jpg,Defect_No,0
2131.jpg,Defect_No,0
2132.jpg,Defect_No,0
2133.jpg,Defect_No,0
2134.jpg,Defect_No,0
2135.jpg,Defect_No,0
2136.jpg,Defect_No,0
2137.jpg,Defect_No,0
2138.jpg,Defect_No,0
2139.jpg,Defect_No,0
2140.jpg,Defect_No,0
2141.jpg,Defect_No,0
2142.jpg,Defect_No,0
2143.jpg,Defect_No,0
2144.jpg,Defect_No,0
2145.jpg,Defect_No,0
2146.jpg,Defect_No,0
2147.jpg,Defect_No,0
2148.jpg,Defect_No,0
2149.jpg,Defect_No,0
2150.jpg,Defect_No,0
2151.jpg,Defect_No,0
2152.jpg,Defect_No,0
2153.jpg,Defect_No,0
2154.jpg,Defect_No,0
2155.jpg,Defect_No,0
2156.jpg,Defect_No,0
2157.jpg,Defect_No,0
2158.jpg,Defect_No,0
2159.jpg,Defect_No,0
2160.jpg,Defect_No,0
2161.jpg,Defect_No,0
2162.jpg,Defect_No,0
2163.jpg,Defect_No,0
2164.jpg,Defect_No,0
2165.jpg,Defect_No,0
2166.jpg,Defect_No,0
2167.jpg,Defect_No,0
2168.jpg,Defect_No,0
2169.jpg,Defect_No,0
2170.jpg,Defect_No,0
2171.jpg,Defect_No,0
2172.jpg,Defect_No,0
2173.jpg,Defect_No,0
2174.jpg,Defect_No,0
2175.jpg,Defect_No,0
2176.jpg,Defect_No,0
2177.jpg,Defect_No,0
2178.jpg,Defect_No,0
2179.jpg,Defect_No,0
2180.jpg,Defect_No,0
2181.jpg,Defect_No,0
2182.jpg,Defect_No,0
2183.jpg,Defect_No,0
2184.jpg,Defect_No,0
2185.jpg,Defect_No,0
2186.jpg,Defect_No,0
2187.jpg,Defect_No,0
2188.jpg,Defect_No,0
2189.jpg,Defect_No,0
2190.jpg,Defect_No,0
2191.jpg,Defect_No,0
2192.jpg,Defect_No,0
2193.jpg,Defect_No,0
2194.jpg,Defect_No,0
2195.jpg,Defect_No,0
2196.jpg,Defect_No,0
2197.jpg,Defect_No,0
2198.jpg,Defect_No,0
2199.jpg,Defect_No,0
2200.jpg,Defect_No,0
2201.jpg,Defect_No,0
2202.jpg,Defect_No,0
2203.jpg,Defect_No,0
2204.jpg,Defect_No,0
2205.jpg,Defect_No,0
2206.jpg,Defect_No,0
2207.jpg,Defect_No,0
2208.jpg,Defect_No,0
2209.jpg,Defect_No,0
2210.jpg,Defect_No,0
2211.jpg,Defect_No,0
2212.jpg,Defect_No,0
2213.jpg,Defect_No,0
2214.jpg,Defect_No,0
2215.jpg,Defect_No,0
2216.jpg,Defect_No,0
2217.jpg,Defect_No,0
2218.jpg,Defect_No,0
2219.jpg,Defect_No,0
2220.jpg,Defect_No,0
2221.jpg,Defect_No,0
2222.jpg,Defect_No,0
2223.jpg,Defect_No,0
2224.jpg,Defect_No,0
2225.jpg,Defect_No,0
2226.jpg,Defect_No,0
2227.jpg,Defect_No,0
2228.jpg,Defect_No,0
2229.jpg,Defect_No,0
2230.jpg,Defect_No,0
2231.jpg,Defect_No,0
2232.jpg,Defect_No,0
2233.jpg,Defect_No,0
2234.jpg,Defect_No,0
2235.jpg,Defect_No,0
2236.jpg,Defect_No,0
2237.jpg,Defect_No,0
2238.jpg,Defect_No,0
2239.jpg,Defect_No,0
2240.jpg,Defect_No,0
2241.jpg,Defect_No,0
2242.jpg,Defect_No,0
2243.jpg,Defect_No,0
2244.jpg,Defect_No,0
2245.jpg,Defect_No,0
2246.jpg,Defect_No,0
2247.jpg,Defect_No,0
2248.jpg,Defect_No,0
2249.jpg,Defect_No,0
2250.jpg,Defect_No,0
2251.jpg,Defect_No,0
2252.jpg,Defect_No,0
2253.jpg,Defect_No,0
2254.jpg,Defect_No,0
2255.jpg,Defect_No,0
2256.jpg,Defect_No,0
2257.jpg,Defect_No,0
2258.jpg,Defect_No,0
2259.jpg,Defect_No,0
2260.jpg,Defect_No,0
2261.jpg,Defect_No,0
2262.jpg,Defect_No,0
2263.jpg,Defect_No,0
2264.jpg,Defect_No,0
2265.jpg,Defect_No,0
2266.jpg,Defect_No,0
2267.jpg,Defect_No,0
2268.jpg,Defect_No,0
2269.jpg,Defect_No,0
2270.jpg,Defect_No,0
2271.jpg,Defect_No,0
2272.jpg,Defect_No,0
2273.jpg,Defect_No,0
2274.jpg,Defect_No,0
2275.jpg,Defect_No,0
2276.jpg,Defect_No,0
2277.jpg,Defect_No,0
2278.jpg,Defect_No,0
2279.jpg,Defect_No,0
2280.jpg,Defect_No,0
2281.jpg,Defect_No,0
2282.jpg,Defect_No,0
2283.jpg,Defect_No,0
2284.jpg,Defect_No,0
2285.jpg,Defect_No,0
2286.jpg,Defect_No,0
2287.jpg,Defect_No,0
2288.jpg,Defect_No,0
2289.jpg,Defect_No,0
2290.jpg,Defect_No,0
2291.jpg,Defect_No,0
2292.jpg,Defect_No,0
2293.jpg,Defect_No,0
2294.jpg,Defect_No,0
2295.jpg,Defect_No,0
2296.jpg,Defect_No,0
2297.jpg,Defect_No,0
2298.jpg,Defect_No,0
2299.jpg,Defect_No,0
2300.jpg,Defect_No,0
2301.jpg,Defect_No,0
2302.jpg,Defect_No,0
2303.jpg,Defect_No,0
2304.jpg,Defect_No,0
2305.jpg,Defect_No,0
2306.jpg,Defect_No,0
2307.jpg,Defect_No,0
2308.jpg,Defect_No,0
2309.jpg,Defect_No,0
2310.jpg,Defect_No,0
2311.jpg,Defect_No,0
2312.jpg,Defect_No,0
2313.jpg,Defect_No,0
2314.jpg,Defect_No,0
2315.jpg,Defect_No,0
2316.jpg,Defect_No,0
2317.jpg,Defect_No,0
2318.jpg,Defect_No,0
2319.jpg,Defect_No,0
2320.jpg,Defect_No,0
2321.jpg,Defect_No,0
2322.jpg,Defect_No,0
2323.jpg,Defect_No,0
2324.jpg,Defect_No,0
2325.jpg,Defect_No,0
2326.jpg,Defect_No,0
2327.jpg,Defect_No,0
2328.jpg,Defect_No,0
2329.jpg,Defect_No,0
2330.jpg,Defect_No,0
2331.jpg,Defect_No,0
2332.jpg,Defect_No,0
2333.jpg,Defect_No,0
2334.jpg,Defect_No,0
2335.jpg,Defect_No,0
2336.jpg,Defect_No,0
2337.jpg,Defect_No,0
2338.jpg,Defect_No,0
2339.jpg,Defect_No,0
2340.jpg,Defect_No,0
2341.jpg,Defect_No,0
2342.jpg,Defect_No,0
2343.jpg,Defect_No,0
2344.jpg,Defect_No,0
2345.jpg,Defect_No,0
2346.jpg,Defect_No,0
2347.jpg,Defect_No,0
2348.jpg,Defect_No,0
2349.jpg,Defect_No,0
2350.jpg,Defect_No,0
2351.jpg,Defect_No,0
2352.jpg,Defect_No,0
2353.jpg,Defect_No,0
2354.jpg,Defect_No,0
2355.jpg,Defect_No,0
2356.jpg,Defect_No,0
2357.jpg,Defect_No,0
2358.jpg,Defect_No,0
2359.jpg,Defect_No,0
2360.jpg,Defect_No,0
2361.jpg,Defect_No,0
2362.jpg,Defect_No,0
2363.jpg,Defect_No,0
2364.jpg,Defect_No,0
2365.jpg,Defect_No,0
2366.jpg,Defect_No,0
2367.jpg,Defect_No,0
2368.jpg,Defect_No,0
2369.jpg,Defect_No,0
2370.jpg,Defect_No,0
2371.jpg,Defect_No,0
2372.jpg,Defect_No,0
2373.jpg,Defect_No,0
2374.jpg,Defect_No,0
2375.jpg,Defect_No,0
2376.jpg,Defect_No,0
2377.jpg,Defect_No,0
2378.jpg,Defect_No,0
2379.jpg,Defect_No,0
2380.jpg,Defect_No,0
2381.jpg,Defect_No,0
2382.jpg,Defect_No,0
2383.jpg,Defect_No,0
2384.jpg,Defect_No,0
2385.jpg,Defect_No,0
2386.jpg,Defect_No,0
2387.jpg,Defect_No,0
2388.jpg,Defect_No,0
2389.jpg,Defect_No,0
2390.jpg,Defect_No,0
2391.jpg,Defect_No,0
2392.jpg,Defect_No,0
2393.jpg,Defect_No,0
2394.jpg,Defect_No,0
2395.jpg,Defect_No,0
2396.jpg,Defect_No,0
2397.jpg,Defect_No,0
2398.jpg,Defect_No,0
2399.jpg,Defect_No,0
2400.jpg,Defect_No,0
2401.jpg,Defect_No,0
2402.jpg,Defect_No,0
2403.jpg,Defect_No,0
2404.jpg,Defect_No,0
2405.jpg,Defect_No,0
2406.jpg,Defect_No,0
2407.jpg,Defect_No,0
2408.jpg,Defect_No,0
2409.jpg,Defect_No,0
2410.jpg,Defect_No,0
2411.jpg,Defect_No,0
2412.jpg,Defect_No,0
2413.jpg,Defect_No,0
2414.jpg,Defect_No,0
2415.jpg,Defect_No,0
2416.jpg,Defect_No,0
2417.jpg,Defect_No,0
2418.jpg,Defect_No,0
2419.jpg,Defect_No,0
2420.jpg,Defect_No,0
2421.jpg,Defect_No,0
2422.jpg,Defect_No,0
2423.jpg,Defect_No,0
2424.jpg,Defect_No,0
2425.jpg,Defect_No,0
2426.jpg,Defect_No,0
2427.jpg,Defect_No,0
2428.jpg,Defect_No,0
2429.jpg,Defect_No,0
2430.jpg,Defect_No,0
2431.jpg,Defect_No,0
2432.jpg,Defect_No,0
2433.jpg,Defect_No,0
2434.jpg,Defect_No,0
2435.jpg,Defect_No,0
2436.jpg,Defect_No,0
2437.jpg,Defect_No,0
2438.jpg,Defect_No,0
2439.jpg,Defect_No,0
2440.jpg,Defect_No,0
2441.jpg,Defect_No,0
2442.jpg,Defect_No,0
2443.jpg,Defect_No,0
2444.jpg,Defect_No,0
2445.jpg,Defect_No,0
2446.jpg,Defect_No,0
2447.jpg,Defect_No,0
2448.jpg,Defect_No,0
2449.jpg,Defect_No,0
2450.jpg,Defect_No,0
2451.jpg,Defect_No,0
2452.jpg,Defect_No,0
2453.jpg,Defect_No,0
2454.jpg,Defect_No,0
2455.jpg,Defect_No,0
2456.jpg,Defect_No,0
2457.jpg,Defect_No,0
2458.jpg,Defect_No,0
2459.jpg,Defect_No,0
2460.jpg,Defect_No,0
2461.jpg,Defect_No,0
2462.jpg,Defect_No,0
2463.jpg,Defect_No,0
2464.jpg,Defect_No,0
2465.jpg,Defect_No,0
2466.jpg,Defect_No,0
2467.jpg,Defect_No,0
2468.jpg,Defect_No,0
2469.jpg,Defect_No,0
2470.jpg,Defect_No,0
2471.jpg,Defect_No,0
2472.jpg,Defect_No,0
2473.jpg,Defect_No,0
2474.jpg,Defect_No,0
2475.jpg,Defect_No,0
2476.jpg,Defect_No,0
2477.jpg,Defect_No,0
2478.jpg,Defect_No,0
2479.jpg,Defect_No,0
2480.jpg,Defect_No,0
2481.jpg,Defect_No,0
2482.jpg,Defect_No,0
2483.jpg,Defect_No,0
2484.jpg,Defect_No,0
2485.jpg,Defect_No,0
2486.jpg,Defect_No,0
2487.jpg,Defect_No,0
2488.jpg,Defect_No,0
2489.jpg,Defect_No,0
2490.jpg,Defect_No,0
2491.jpg,Defect_No,0
2492.jpg,Defect_No,0
2493.jpg,Defect_No,0
2494.jpg,Defect_No,0
2495.jpg,Defect_No,0
2496.jpg,Defect_No,0
2497.jpg,Defect_No,0
2498.jpg,Defect_No,0
2499.jpg,Defect_No,0
2500.jpg,Defect_No,0
2501.jpg,Defect_No,0
2502.jpg,Defect_No,0
2503.jpg,Defect_No,0
2504.jpg,Defect_No,0
2505.jpg,Defect_No,0
2506.jpg,Defect_No,0
2507.jpg,Defect_No,0
2508.jpg,Defect_No,0
2509.jpg,Defect_No,0
2510.jpg,Defect_No,0
2511.jpg,Defect_No,0
2512.jpg,Defect_No,0
2513.jpg,Defect_No,0
2514.jpg,Defect_No,0
2515.jpg,Defect_No,0
2516.jpg,Defect_No,0
2517.jpg,Defect_No,0
2518.jpg,Defect_No,0
2519.jpg,Defect_No,0
2520.jpg,Defect_No,0
2521.jpg,Defect_No,0
2522.jpg,Defect_No,0
2523.jpg,Defect_No,0
2524.jpg,Defect_No,0
2525.jpg,Defect_No,0
2526.jpg,Defect_No,0
2527.jpg,Defect_No,0
2528.jpg,Defect_No,0
2529.jpg,Defect_No,0
2530.jpg,Defect_No,0
2531.jpg,Defect_No,0
2532.jpg,Defect_No,0
2533.jpg,Defect_No,0
2534.jpg,Defect_No,0
2535.jpg,Defect_No,0
2536.jpg,Defect_No,0
2537.jpg,Defect_No,0
2538.jpg,Defect_No,0
2539.jpg,Defect_No,0
2540.jpg,Defect_No,0
2541.jpg,Defect_No,0
2542.jpg,Defect_No,0
2543.jpg,Defect_No,0
2544.jpg,Defect_No,0
2545.jpg,Defect_No,0
2546.jpg,Defect_No,0
2547.jpg,Defect_No,0
2548.jpg,Defect_No,0
2549.jpg,Defect_No,0
2550.jpg,Defect_No,0
2551.jpg,Defect_No,0
2552.jpg,Defect_No,0
2553.jpg,Defect_No,0
2554.jpg,Defect_No,0
2555.jpg,Defect_No,0
2556.jpg,Defect_No,0
2557.jpg,Defect_No,0
2558.jpg,Defect_No,0
2559.jpg,Defect_No,0
2560.jpg,Defect_No,0
2561.jpg,Defect_No,0
2562.jpg,Defect_No,0
2563.jpg,Defect_No,0
2564.jpg,Defect_No,0
2565.jpg,Defect_No,0
2566.jpg,Defect_No,0
2567.jpg,Defect_No,0
2568.jpg,Defect_No,0
2569.jpg,Defect_No,0
2570.jpg,Defect_No,0
2571.jpg,Defect_No,0
2572.jpg,Defect_No,0
2573.jpg,Defect_No,0
2574.jpg,Defect_No,0
2575.jpg,Defect_No,0
2576.jpg,Defect_No,0
2577.jpg,Defect_No,0
2578.jpg,Defect_No,0
2579.jpg,Defect_No,0
2580.jpg,Defect_No,0
2581.jpg,Defect_No,0
2582.jpg,Defect_No,0
2583.jpg,Defect_No,0
2584.jpg,Defect_No,0
2585.jpg,Defect_No,0
2586.jpg,Defect_No,0
2587.jpg,Defect_No,0
2588.jpg,Defect_No,0
2589.jpg,Defect_No,0
2590.jpg,Defect_No,0
2591.jpg,Defect_No,0
2592.jpg,Defect_No,0
2593.jpg,Defect_No,0
2594.jpg,Defect_No,0
2595.jpg,Defect_No,0
2596.jpg,Defect_No,0
2597.jpg,Defect_No,0
2598.jpg,Defect_No,0
2599.jpg,Defect_No,0
2600.jpg,Defect_No,0
2601.jpg,Defect_No,0
2602.jpg,Defect_No,0
2603.jpg,Defect_No,0
2604.jpg,Defect_No,0
2605.jpg,Defect_No,0
2606.jpg,Defect_No,0
2607.jpg,Defect_No,0
2608.jpg,Defect_No,0
2609.jpg,Defect_No,0
2610.jpg,Defect_No,0
2611.jpg,Defect_No,0
2612.jpg,Defect_No,0
2613.jpg,Defect_No,0
2614.jpg,Defect_No,0
2615.jpg,Defect_No,0
2616.jpg,Defect_No,0
2617.jpg,Defect_No,0
2618.jpg,Defect_No,0
2619.jpg,Defect_No,0
2620.jpg,Defect_No,0
2621.jpg,Defect_No,0
2622.jpg,Defect_No,0
2623.jpg,Defect_No,0
2624.jpg,Defect_No,0
2625.jpg,Defect_No,0
2626.jpg,Defect_No,0
2627.jpg,Defect_No,0
2628.jpg,Defect_No,0
2629.jpg,Defect_No,0
2630.jpg,Defect_No,0
2631.jpg,Defect_No,0
2632.jpg,Defect_No,0
2633.jpg,Defect_No,0
2634.jpg,Defect_No,0
2635.jpg,Defect_No,0
2636.jpg,Defect_No,0
2637.jpg,Defect_No,0
2638.jpg,Defect_No,0
2639.jpg,Defect_No,0
2640.jpg,Defect_No,0
2641.jpg,Defect_No,0
2642.jpg,Defect_No,0
2643.jpg,Defect_No,0
2644.jpg,Defect_No,0
2645.jpg,Defect_No,0
2646.jpg,Defect_No,0
2647.jpg,Defect_No,0
2648.jpg,Defect_No,0
2649.jpg,Defect_No,0
2650.jpg,Defect_No,0
2651.jpg,Defect_No,0
